numero_declaracion,manifiesto,codigo,descripcion_mercaderia,item_nro,valor_item
IMP-CL-2023-0000962,MAN-2023-33617,8517.12.00,Teléfonos inteligentes,1,406289.47
IMP-CL-2023-0000962,MAN-2023-33617,6109.10.00,Camisetas de algodón,2,127297.7
IMP-CL-2023-0000962,MAN-2023-33617,8429.51.00,Cargadores frontales,3,4575048
IMP-CL-2023-0000962,MAN-2023-33617,8703.23.00,Automóviles de turismo,4,4600467.04
IMP-CL-2023-0000962,MAN-2023-33617,2710.12.00,Gasolina,5,4669762.86
IMP-VN-2022-0000963,MAN-2022-47029,1006.30.00,Arroz semiblanqueado,1,1226865.57
IMP-VN-2022-0000963,MAN-2022-47029,2710.12.00,Gasolina,2,2261315.2
IMP-ES-2022-0000964,MAN-2022-65179,8544.42.00,Conductores eléctricos con conector,1,432744.65
IMP-CL-2023-0000965,MAN-2023-12188,8517.12.00,Teléfonos inteligentes,1,7288.86
IMP-CL-2023-0000965,MAN-2023-12188,8429.51.00,Cargadores frontales,2,6567704.16
IMP-CL-2023-0000965,MAN-2023-12188,7208.51.00,Productos planos de hierro laminado,3,5198290.83
IMP-CL-2023-0000965,MAN-2023-12188,1006.30.00,Arroz semiblanqueado,4,5945788.8
IMP-ES-2024-0000966,MAN-2024-34951,1006.30.00,Arroz semiblanqueado,1,356325.98
IMP-ES-2024-0000966,MAN-2024-34951,8528.72.00,Monitores y pantallas LCD,2,1981576.07
IMP-ES-2024-0000966,MAN-2024-34951,3002.20.00,Vacunas para medicina humana,3,212211.75
IMP-ES-2024-0000966,MAN-2024-34951,8544.42.00,Conductores eléctricos con conector,4,593425.84
IMP-ES-2024-0000966,MAN-2024-34951,7606.11.00,Chapas y hojas de aluminio,5,57410.73
IMP-CL-2023-0000967,MAN-2023-67781,6203.42.00,Pantalones de mezclilla,1,1172084.58
IMP-CL-2023-0000967,MAN-2023-67781,8471.30.00,Computadores portátiles,2,2190228.48
IMP-CL-2023-0000968,MAN-2023-47686,8701.20.00,Tractores de carretera,1,323602.56
IMP-CL-2023-0000968,MAN-2023-47686,3901.20.00,Polietileno de alta densidad,2,5475544.68
IMP-CL-2023-0000968,MAN-2023-47686,6203.42.00,Pantalones de mezclilla,3,1097554.56
IMP-CL-2023-0000968,MAN-2023-47686,8703.23.00,Automóviles de turismo,4,381676.96
IMP-CL-2023-0000968,MAN-2023-47686,7606.11.00,Chapas y hojas de aluminio,5,2068413
IMP-CL-2024-0000969,MAN-2024-69004,0901.11.00,Café sin tostar,1,1901892.6
IMP-CL-2024-0000969,MAN-2024-69004,8517.12.00,Teléfonos inteligentes,2,3882269.01
IMP-CL-2024-0000969,MAN-2024-69004,3004.90.00,Medicamentos para uso humano,3,7088387.32
IMP-VN-2024-0000970,MAN-2024-55183,8528.72.00,Monitores y pantallas LCD,1,3395990.13
IMP-VN-2024-0000970,MAN-2024-55183,8474.20.00,Maquinaria trituradora de minerales,2,122046.76
IMP-VN-2024-0000970,MAN-2024-55183,3901.20.00,Polietileno de alta densidad,3,207871.86
IMP-VN-2024-0000970,MAN-2024-55183,3002.20.00,Vacunas para medicina humana,4,6396846.38
IMP-ES-2024-0000971,MAN-2024-41478,8517.12.00,Teléfonos inteligentes,1,722287.17
IMP-ES-2024-0000971,MAN-2024-41478,8528.72.00,Monitores y pantallas LCD,2,507088.4
IMP-ES-2024-0000971,MAN-2024-41478,6109.10.00,Camisetas de algodón,3,745018.85
IMP-ES-2024-0000971,MAN-2024-41478,7208.51.00,Productos planos de hierro laminado,4,1457834.49
IMP-ES-2023-0000972,MAN-2023-95800,8701.20.00,Tractores de carretera,1,292168.65
IMP-ES-2023-0000972,MAN-2023-95800,2204.21.00,Vino tinto en botellas,2,2689833.6
IMP-ES-2023-0000972,MAN-2023-95800,8517.12.00,Teléfonos inteligentes,3,5483709
IMP-ES-2023-0000972,MAN-2023-95800,3901.20.00,Polietileno de alta densidad,4,1680394.58
IMP-ES-2023-0000972,MAN-2023-95800,7606.11.00,Chapas y hojas de aluminio,5,691373.88
IMP-ES-2023-0000973,MAN-2023-82982,3004.90.00,Medicamentos para uso humano,1,720600.65
IMP-ES-2023-0000973,MAN-2023-82982,4011.10.00,Neumáticos para automóviles,2,391946.4
IMP-ES-2023-0000973,MAN-2023-82982,7606.11.00,Chapas y hojas de aluminio,3,240100.72
IMP-CL-2024-0000974,MAN-2024-53993,7606.11.00,Chapas y hojas de aluminio,1,2150897.76
IMP-CL-2024-0000974,MAN-2024-53993,2204.21.00,Vino tinto en botellas,2,2245144.93
IMP-CL-2024-0000974,MAN-2024-53993,6203.42.00,Pantalones de mezclilla,3,57257.48
IMP-CL-2024-0000974,MAN-2024-53993,3901.20.00,Polietileno de alta densidad,4,1438917.12
IMP-CL-2024-0000974,MAN-2024-53993,1006.30.00,Arroz semiblanqueado,5,4044446.82
IMP-CL-2023-0000975,MAN-2023-77576,2204.21.00,Vino tinto en botellas,1,3584052.45
IMP-CL-2023-0000975,MAN-2023-77576,8517.12.00,Teléfonos inteligentes,2,2518525.92
IMP-CL-2023-0000975,MAN-2023-77576,1006.30.00,Arroz semiblanqueado,3,2905768.88
IMP-CL-2023-0000975,MAN-2023-77576,3901.20.00,Polietileno de alta densidad,4,344597.82
IMP-CL-2024-0000976,MAN-2024-55718,3002.20.00,Vacunas para medicina humana,1,303001.01
IMP-CL-2024-0000976,MAN-2024-55718,8701.20.00,Tractores de carretera,2,317718.96
IMP-CL-2024-0000976,MAN-2024-55718,6109.10.00,Camisetas de algodón,3,2589857.32
IMP-ES-2022-0000977,MAN-2022-60377,8528.72.00,Monitores y pantallas LCD,1,1583029.8
IMP-ES-2022-0000977,MAN-2022-60377,2710.12.00,Gasolina,2,4971318.67
IMP-ES-2022-0000977,MAN-2022-60377,3901.20.00,Polietileno de alta densidad,3,2832791.78
IMP-ES-2022-0000977,MAN-2022-60377,3002.20.00,Vacunas para medicina humana,4,1278698.1
IMP-ES-2022-0000977,MAN-2022-60377,8474.20.00,Maquinaria trituradora de minerales,5,2357557.02
IMP-CL-2023-0000978,MAN-2023-71903,8471.30.00,Computadores portátiles,1,917167.34
IMP-CL-2023-0000978,MAN-2023-71903,8701.20.00,Tractores de carretera,2,610686.58
IMP-CL-2022-0000979,MAN-2022-60196,4011.10.00,Neumáticos para automóviles,1,6458593.43
IMP-CL-2022-0000979,MAN-2022-60196,2710.12.00,Gasolina,2,178957.08
IMP-CL-2023-0000980,MAN-2023-97422,2710.12.00,Gasolina,1,5367937.5
IMP-CL-2024-0000981,MAN-2024-10749,8517.12.00,Teléfonos inteligentes,1,113855.28
IMP-CL-2024-0000981,MAN-2024-10749,1006.30.00,Arroz semiblanqueado,2,3882954
IMP-CL-2024-0000981,MAN-2024-10749,8701.20.00,Tractores de carretera,3,3394627.5
IMP-CL-2024-0000981,MAN-2024-10749,0901.11.00,Café sin tostar,4,1420926.18
IMP-CL-2024-0000981,MAN-2024-10749,3901.20.00,Polietileno de alta densidad,5,2563052.66
IMP-CL-2022-0000982,MAN-2022-45797,8517.12.00,Teléfonos inteligentes,1,4303668.9
IMP-CL-2022-0000982,MAN-2022-45797,8429.51.00,Cargadores frontales,2,1509889.52
IMP-CL-2022-0000982,MAN-2022-45797,8544.42.00,Conductores eléctricos con conector,3,1033831.92
IMP-CL-2023-0000983,MAN-2023-72470,3901.20.00,Polietileno de alta densidad,1,131473.44
IMP-CL-2023-0000984,MAN-2023-61791,8429.51.00,Cargadores frontales,1,597469.39
IMP-ES-2024-0000985,MAN-2024-33966,8517.12.00,Teléfonos inteligentes,1,2244300.9
IMP-CL-2022-0000986,MAN-2022-78296,4011.10.00,Neumáticos para automóviles,1,4192550.58
IMP-CL-2022-0000986,MAN-2022-78296,8703.23.00,Automóviles de turismo,2,4109576.02
IMP-CL-2022-0000986,MAN-2022-78296,8701.20.00,Tractores de carretera,3,1046176.8
IMP-CL-2022-0000986,MAN-2022-78296,7606.11.00,Chapas y hojas de aluminio,4,1720811
IMP-CL-2022-0000986,MAN-2022-78296,3002.20.00,Vacunas para medicina humana,5,942161.23
IMP-CL-2023-0000987,MAN-2023-26416,4011.10.00,Neumáticos para automóviles,1,960460.42
IMP-CL-2023-0000987,MAN-2023-26416,8544.42.00,Conductores eléctricos con conector,2,600806.4
IMP-CL-2023-0000987,MAN-2023-26416,8701.20.00,Tractores de carretera,3,2592364.8
IMP-CL-2023-0000987,MAN-2023-26416,8528.72.00,Monitores y pantallas LCD,4,20021.44
IMP-VN-2022-0000988,MAN-2022-66215,2204.21.00,Vino tinto en botellas,1,1605362.33
IMP-VN-2022-0000988,MAN-2022-66215,8528.72.00,Monitores y pantallas LCD,2,1134367.08
IMP-VN-2022-0000988,MAN-2022-66215,6109.10.00,Camisetas de algodón,3,1494653.16
IMP-VN-2022-0000988,MAN-2022-66215,3901.20.00,Polietileno de alta densidad,4,153410.92
IMP-VN-2022-0000988,MAN-2022-66215,8544.42.00,Conductores eléctricos con conector,5,5368046.18
IMP-ES-2022-0000989,MAN-2022-28340,6109.10.00,Camisetas de algodón,1,250703.42
IMP-ES-2022-0000990,MAN-2022-13506,4011.10.00,Neumáticos para automóviles,1,3888555.2
IMP-ES-2022-0000990,MAN-2022-13506,6203.42.00,Pantalones de mezclilla,2,1846717.44
IMP-ES-2022-0000990,MAN-2022-13506,2204.21.00,Vino tinto en botellas,3,1030587.84
IMP-ES-2022-0000990,MAN-2022-13506,0901.11.00,Café sin tostar,4,66240.18
IMP-ES-2022-0000990,MAN-2022-13506,7208.51.00,Productos planos de hierro laminado,5,549801.96
IMP-CL-2024-0000991,MAN-2024-34080,3002.20.00,Vacunas para medicina humana,1,4012120.81
IMP-CL-2024-0000991,MAN-2024-34080,0901.11.00,Café sin tostar,2,513532.09
IMP-ES-2024-0000992,MAN-2024-53772,8429.51.00,Cargadores frontales,1,406618.56
IMP-ES-2024-0000992,MAN-2024-53772,8471.30.00,Computadores portátiles,2,1594836.8
IMP-CL-2023-0000993,MAN-2023-94308,8429.51.00,Cargadores frontales,1,2458123.92
IMP-CL-2023-0000993,MAN-2023-94308,8544.42.00,Conductores eléctricos con conector,2,2474048.25
IMP-CL-2023-0000993,MAN-2023-94308,6203.42.00,Pantalones de mezclilla,3,433196.65
IMP-CL-2023-0000993,MAN-2023-94308,2204.21.00,Vino tinto en botellas,4,2313587.74
IMP-CL-2023-0000994,MAN-2023-55591,8517.12.00,Teléfonos inteligentes,1,326056.95
IMP-CL-2023-0000994,MAN-2023-55591,6109.10.00,Camisetas de algodón,2,623101.7
IMP-CL-2023-0000995,MAN-2023-83259,8474.20.00,Maquinaria trituradora de minerales,1,779228.37
IMP-CL-2023-0000995,MAN-2023-83259,3901.20.00,Polietileno de alta densidad,2,2512657.26
IMP-CL-2023-0000995,MAN-2023-83259,1006.30.00,Arroz semiblanqueado,3,1946982.56
IMP-CL-2023-0000995,MAN-2023-83259,6203.42.00,Pantalones de mezclilla,4,1128023.12
IMP-CL-2023-0000995,MAN-2023-83259,3004.90.00,Medicamentos para uso humano,5,821855.32
IMP-CL-2023-0000996,MAN-2023-32778,2204.21.00,Vino tinto en botellas,1,1274580.63
IMP-CL-2023-0000996,MAN-2023-32778,8544.42.00,Conductores eléctricos con conector,2,657972.92
IMP-CL-2023-0000996,MAN-2023-32778,1006.30.00,Arroz semiblanqueado,3,5468265.6
IMP-ES-2024-0000997,MAN-2024-11806,3901.20.00,Polietileno de alta densidad,1,6432096.51
IMP-ES-2024-0000997,MAN-2024-11806,8471.30.00,Computadores portátiles,2,5081983.2
IMP-ES-2024-0000997,MAN-2024-11806,6109.10.00,Camisetas de algodón,3,1325401.6
IMP-ES-2024-0000997,MAN-2024-11806,8474.20.00,Maquinaria trituradora de minerales,4,1524033
IMP-CL-2023-0000998,MAN-2023-47029,0901.11.00,Café sin tostar,1,873857.46
IMP-CL-2023-0000998,MAN-2023-47029,6203.42.00,Pantalones de mezclilla,2,1991307.18
IMP-CL-2023-0000998,MAN-2023-47029,8471.30.00,Computadores portátiles,3,2147293.72
IMP-CL-2023-0000999,MAN-2023-51314,3002.20.00,Vacunas para medicina humana,1,525155.99
IMP-CL-2023-0000999,MAN-2023-51314,0901.11.00,Café sin tostar,2,2537890.96
IMP-CL-2023-0000999,MAN-2023-51314,6203.42.00,Pantalones de mezclilla,3,2385961.5
IMP-CL-2023-0000999,MAN-2023-51314,8429.51.00,Cargadores frontales,4,382823.5
IMP-CL-2023-0000999,MAN-2023-51314,3901.20.00,Polietileno de alta densidad,5,159943.04
IMP-ES-2022-0001000,MAN-2022-51413,8474.20.00,Maquinaria trituradora de minerales,1,3812509.6
IMP-ES-2022-0001000,MAN-2022-51413,8528.72.00,Monitores y pantallas LCD,2,191734.62
IMP-ES-2022-0001000,MAN-2022-51413,8544.42.00,Conductores eléctricos con conector,3,30263.04
IMP-ES-2022-0001001,MAN-2022-45351,1006.30.00,Arroz semiblanqueado,1,3933891.01
IMP-CL-2023-0001002,MAN-2023-46765,8429.51.00,Cargadores frontales,1,1483071.08
IMP-CL-2023-0001002,MAN-2023-46765,8703.23.00,Automóviles de turismo,2,1051095.2
IMP-VN-2024-0001003,MAN-2024-86390,6109.10.00,Camisetas de algodón,1,1620699.76
IMP-VN-2024-0001003,MAN-2024-86390,4011.10.00,Neumáticos para automóviles,2,65333.52
IMP-VN-2024-0001003,MAN-2024-86390,3004.90.00,Medicamentos para uso humano,3,928965.15
IMP-VN-2022-0001004,MAN-2022-72511,7208.51.00,Productos planos de hierro laminado,1,1044659.43
IMP-CL-2024-0001005,MAN-2024-44414,8429.51.00,Cargadores frontales,1,301933.18
IMP-CL-2024-0001005,MAN-2024-44414,2204.21.00,Vino tinto en botellas,2,1338190.7
IMP-CL-2023-0001006,MAN-2023-70511,7208.51.00,Productos planos de hierro laminado,1,599405.21
IMP-CL-2023-0001006,MAN-2023-70511,2710.12.00,Gasolina,2,1077858.54
IMP-CL-2023-0001006,MAN-2023-70511,8474.20.00,Maquinaria trituradora de minerales,3,2693782.08
IMP-CL-2022-0001007,MAN-2022-73113,8517.12.00,Teléfonos inteligentes,1,1723090.38
IMP-CL-2022-0001007,MAN-2022-73113,6109.10.00,Camisetas de algodón,2,62257.23
IMP-CL-2022-0001007,MAN-2022-73113,3004.90.00,Medicamentos para uso humano,3,1605408.06
IMP-ES-2023-0001008,MAN-2023-35389,1006.30.00,Arroz semiblanqueado,1,1529998.4
IMP-ES-2023-0001008,MAN-2023-35389,6109.10.00,Camisetas de algodón,2,1451469.62
IMP-CL-2024-0001009,MAN-2024-16772,1006.30.00,Arroz semiblanqueado,1,2504905.55
IMP-CL-2024-0001009,MAN-2024-16772,8703.23.00,Automóviles de turismo,2,911806.04
IMP-CL-2024-0001009,MAN-2024-16772,7606.11.00,Chapas y hojas de aluminio,3,201245.24
IMP-CL-2024-0001009,MAN-2024-16772,8528.72.00,Monitores y pantallas LCD,4,6926.64
IMP-CL-2024-0001010,MAN-2024-35913,8471.30.00,Computadores portátiles,1,9116.36
IMP-CL-2024-0001010,MAN-2024-35913,2710.12.00,Gasolina,2,549252.88
IMP-CL-2024-0001010,MAN-2024-35913,8429.51.00,Cargadores frontales,3,126240.3
IMP-CL-2024-0001010,MAN-2024-35913,3002.20.00,Vacunas para medicina humana,4,2308437.32
IMP-CL-2024-0001010,MAN-2024-35913,8544.42.00,Conductores eléctricos con conector,5,1053923.19
IMP-CL-2024-0001011,MAN-2024-64041,8471.30.00,Computadores portátiles,1,32297.37
IMP-CL-2024-0001011,MAN-2024-64041,0901.11.00,Café sin tostar,2,5834493.72
IMP-CL-2024-0001011,MAN-2024-64041,8528.72.00,Monitores y pantallas LCD,3,264274.56
IMP-CL-2024-0001011,MAN-2024-64041,7208.51.00,Productos planos de hierro laminado,4,1595088
IMP-ES-2022-0001012,MAN-2022-67883,3002.20.00,Vacunas para medicina humana,1,4067581.44
IMP-ES-2022-0001012,MAN-2022-67883,1006.30.00,Arroz semiblanqueado,2,97311.48
IMP-ES-2022-0001012,MAN-2022-67883,8474.20.00,Maquinaria trituradora de minerales,3,6836705.28
IMP-ES-2022-0001012,MAN-2022-67883,3901.20.00,Polietileno de alta densidad,4,2774237.4
IMP-ES-2022-0001012,MAN-2022-67883,0901.11.00,Café sin tostar,5,3894649.36
IMP-CL-2024-0001013,MAN-2024-24354,3901.20.00,Polietileno de alta densidad,1,1294466.69
IMP-CL-2024-0001013,MAN-2024-24354,1006.30.00,Arroz semiblanqueado,2,5535563.46
IMP-CL-2024-0001013,MAN-2024-24354,7208.51.00,Productos planos de hierro laminado,3,166191.76
IMP-ES-2024-0001014,MAN-2024-75053,7208.51.00,Productos planos de hierro laminado,1,32507.2
IMP-ES-2024-0001014,MAN-2024-75053,3901.20.00,Polietileno de alta densidad,2,8795.9
IMP-ES-2024-0001015,MAN-2024-95637,8528.72.00,Monitores y pantallas LCD,1,1636578.11
IMP-ES-2024-0001015,MAN-2024-95637,8429.51.00,Cargadores frontales,2,116101.58
IMP-CL-2023-0001016,MAN-2023-50484,8528.72.00,Monitores y pantallas LCD,1,1708158
IMP-CL-2023-0001016,MAN-2023-50484,6203.42.00,Pantalones de mezclilla,2,573866.8
IMP-CL-2023-0001016,MAN-2023-50484,3004.90.00,Medicamentos para uso humano,3,1080811.06
IMP-ES-2024-0001017,MAN-2024-37163,6203.42.00,Pantalones de mezclilla,1,1260100.8
IMP-ES-2024-0001017,MAN-2024-37163,2710.12.00,Gasolina,2,2498551.95
IMP-ES-2024-0001017,MAN-2024-37163,7208.51.00,Productos planos de hierro laminado,3,2602147.45
IMP-ES-2024-0001017,MAN-2024-37163,3002.20.00,Vacunas para medicina humana,4,1854327.5
IMP-CL-2022-0001018,MAN-2022-69425,8429.51.00,Cargadores frontales,1,1204085.1
IMP-CL-2022-0001018,MAN-2022-69425,8703.23.00,Automóviles de turismo,2,3917048.52
IMP-ES-2024-0001019,MAN-2024-75553,8474.20.00,Maquinaria trituradora de minerales,1,23184
IMP-ES-2024-0001019,MAN-2024-75553,7208.51.00,Productos planos de hierro laminado,2,1015929.54
IMP-ES-2024-0001019,MAN-2024-75553,3004.90.00,Medicamentos para uso humano,3,3795838
IMP-CL-2022-0001020,MAN-2022-99859,1006.30.00,Arroz semiblanqueado,1,272699.62
IMP-CL-2022-0001020,MAN-2022-99859,8544.42.00,Conductores eléctricos con conector,2,138236.8
IMP-CL-2022-0001020,MAN-2022-99859,8701.20.00,Tractores de carretera,3,2580454.4
IMP-CL-2024-0001021,MAN-2024-75767,0901.11.00,Café sin tostar,1,6351189.39
IMP-CL-2024-0001021,MAN-2024-75767,3002.20.00,Vacunas para medicina humana,2,911716
IMP-ES-2024-0001022,MAN-2024-80411,8429.51.00,Cargadores frontales,1,675213
IMP-ES-2024-0001022,MAN-2024-80411,0901.11.00,Café sin tostar,2,278672.94
IMP-ES-2024-0001022,MAN-2024-80411,2204.21.00,Vino tinto en botellas,3,411932.06
IMP-CL-2024-0001023,MAN-2024-35066,1006.30.00,Arroz semiblanqueado,1,323261.97
IMP-CL-2024-0001023,MAN-2024-35066,3004.90.00,Medicamentos para uso humano,2,567257.67
IMP-CL-2022-0001024,MAN-2022-64666,7606.11.00,Chapas y hojas de aluminio,1,3541493.84
IMP-CL-2022-0001024,MAN-2022-64666,8528.72.00,Monitores y pantallas LCD,2,4106932.44
IMP-ES-2022-0001025,MAN-2022-55419,1006.30.00,Arroz semiblanqueado,1,3849748.56
IMP-ES-2022-0001025,MAN-2022-55419,3002.20.00,Vacunas para medicina humana,2,985691.46
IMP-ES-2022-0001025,MAN-2022-55419,4011.10.00,Neumáticos para automóviles,3,1843905.84
IMP-ES-2022-0001025,MAN-2022-55419,8703.23.00,Automóviles de turismo,4,628012.44
IMP-CL-2024-0001026,MAN-2024-54977,8703.23.00,Automóviles de turismo,1,3840392.76
IMP-CL-2024-0001026,MAN-2024-54977,6203.42.00,Pantalones de mezclilla,2,6377216.68
IMP-CL-2024-0001026,MAN-2024-54977,8701.20.00,Tractores de carretera,3,3703549.2
IMP-CL-2024-0001026,MAN-2024-54977,2710.12.00,Gasolina,4,27356.03
IMP-CL-2024-0001026,MAN-2024-54977,8517.12.00,Teléfonos inteligentes,5,9535.4
IMP-ES-2022-0001027,MAN-2022-84631,2204.21.00,Vino tinto en botellas,1,768350.55
IMP-ES-2022-0001027,MAN-2022-84631,7606.11.00,Chapas y hojas de aluminio,2,764759.5
IMP-ES-2022-0001027,MAN-2022-84631,6203.42.00,Pantalones de mezclilla,3,3375542.4
IMP-ES-2022-0001027,MAN-2022-84631,1006.30.00,Arroz semiblanqueado,4,1268331.21
IMP-CL-2024-0001028,MAN-2024-33235,8544.42.00,Conductores eléctricos con conector,1,2788231.68
IMP-CL-2024-0001028,MAN-2024-33235,1006.30.00,Arroz semiblanqueado,2,313903.64
IMP-CL-2024-0001028,MAN-2024-33235,2710.12.00,Gasolina,3,5655786.54
IMP-CL-2024-0001028,MAN-2024-33235,8701.20.00,Tractores de carretera,4,448987.68
IMP-CL-2024-0001028,MAN-2024-33235,0901.11.00,Café sin tostar,5,4009083.42
IMP-CL-2023-0001029,MAN-2023-51830,8471.30.00,Computadores portátiles,1,1526769.44
IMP-ES-2024-0001030,MAN-2024-41631,7208.51.00,Productos planos de hierro laminado,1,261805.04
IMP-ES-2024-0001030,MAN-2024-41631,3901.20.00,Polietileno de alta densidad,2,317345.28
IMP-ES-2024-0001030,MAN-2024-41631,1006.30.00,Arroz semiblanqueado,3,2151483.95
IMP-ES-2024-0001030,MAN-2024-41631,7606.11.00,Chapas y hojas de aluminio,4,4700.43
IMP-ES-2024-0001030,MAN-2024-41631,8474.20.00,Maquinaria trituradora de minerales,5,199434.76
IMP-ES-2023-0001031,MAN-2023-63980,3004.90.00,Medicamentos para uso humano,1,5689137.09
IMP-ES-2023-0001031,MAN-2023-63980,2204.21.00,Vino tinto en botellas,2,2054910.58
IMP-ES-2023-0001031,MAN-2023-63980,3002.20.00,Vacunas para medicina humana,3,389161.9
IMP-VN-2023-0001032,MAN-2023-38049,8429.51.00,Cargadores frontales,1,1545260.22
IMP-VN-2023-0001032,MAN-2023-38049,8701.20.00,Tractores de carretera,2,1262585.28
IMP-VN-2023-0001032,MAN-2023-38049,3004.90.00,Medicamentos para uso humano,3,6462.08
IMP-ES-2024-0001033,MAN-2024-27443,6203.42.00,Pantalones de mezclilla,1,2958719.4
IMP-CL-2024-0001034,MAN-2024-85927,1006.30.00,Arroz semiblanqueado,1,5063520.54
IMP-CL-2024-0001034,MAN-2024-85927,8703.23.00,Automóviles de turismo,2,1702577.85
IMP-CL-2024-0001034,MAN-2024-85927,8517.12.00,Teléfonos inteligentes,3,1422924.21
IMP-CL-2024-0001034,MAN-2024-85927,7208.51.00,Productos planos de hierro laminado,4,118550.4
IMP-CL-2024-0001034,MAN-2024-85927,4011.10.00,Neumáticos para automóviles,5,7137023.96
IMP-VN-2022-0001035,MAN-2022-23809,3004.90.00,Medicamentos para uso humano,1,3266620.9
IMP-VN-2022-0001035,MAN-2022-23809,8544.42.00,Conductores eléctricos con conector,2,237646.5
IMP-CL-2023-0001036,MAN-2023-45792,8528.72.00,Monitores y pantallas LCD,1,3435493.4
IMP-CL-2023-0001036,MAN-2023-45792,3901.20.00,Polietileno de alta densidad,2,655743.36
IMP-CL-2023-0001036,MAN-2023-45792,8517.12.00,Teléfonos inteligentes,3,1634990.88
IMP-CL-2023-0001036,MAN-2023-45792,3004.90.00,Medicamentos para uso humano,4,4243162.72
IMP-CL-2023-0001037,MAN-2023-60535,8474.20.00,Maquinaria trituradora de minerales,1,1037766.53
IMP-CL-2023-0001037,MAN-2023-60535,3901.20.00,Polietileno de alta densidad,2,373695.84
IMP-ES-2024-0001038,MAN-2024-24732,8429.51.00,Cargadores frontales,1,1079209.2
IMP-CL-2022-0001039,MAN-2022-43708,7208.51.00,Productos planos de hierro laminado,1,2374887.3
IMP-CL-2024-0001040,MAN-2024-24844,1006.30.00,Arroz semiblanqueado,1,1574544.3
IMP-CL-2024-0001041,MAN-2024-68449,8701.20.00,Tractores de carretera,1,411857.52
IMP-CL-2024-0001041,MAN-2024-68449,6109.10.00,Camisetas de algodón,2,250932
IMP-CL-2024-0001042,MAN-2024-13600,3002.20.00,Vacunas para medicina humana,1,250153
IMP-CL-2024-0001042,MAN-2024-13600,8429.51.00,Cargadores frontales,2,1549776.8
IMP-CL-2024-0001042,MAN-2024-13600,8471.30.00,Computadores portátiles,3,1493269.8
IMP-CL-2024-0001042,MAN-2024-13600,8701.20.00,Tractores de carretera,4,1474508.46
IMP-CL-2024-0001042,MAN-2024-13600,1006.30.00,Arroz semiblanqueado,5,98380
IMP-ES-2022-0001043,MAN-2022-31888,1006.30.00,Arroz semiblanqueado,1,3496662.68
IMP-ES-2022-0001043,MAN-2022-31888,8701.20.00,Tractores de carretera,2,111934.4
IMP-ES-2022-0001043,MAN-2022-31888,3901.20.00,Polietileno de alta densidad,3,1929857.85
IMP-ES-2022-0001043,MAN-2022-31888,0901.11.00,Café sin tostar,4,1520229.76
IMP-ES-2022-0001043,MAN-2022-31888,3002.20.00,Vacunas para medicina humana,5,189546.84
IMP-CL-2024-0001044,MAN-2024-13862,3901.20.00,Polietileno de alta densidad,1,115048.8
IMP-CL-2024-0001044,MAN-2024-13862,8701.20.00,Tractores de carretera,2,4490676.12
IMP-CL-2024-0001045,MAN-2024-31433,7606.11.00,Chapas y hojas de aluminio,1,3499462.44
IMP-ES-2024-0001046,MAN-2024-71171,8471.30.00,Computadores portátiles,1,4097753.36
